Date,BIL,CBFSX,GVI,HYG,IYR,JEDAX,JKD,LDVIX,USCI,VEMAX,VIGRX,VTIAX,^RUT
2016-02-10,87.11927032470703,7.938741683959961,101.02435302734375,59.224124908447266,56.843570709228516,6.121804237365723,98.30992889404297,7.074462413787842,39.38999938964844,21.897663116455078,46.241031646728516,19.01171875,963.47998046875
2016-02-11,87.13835144042969,7.922306537628174,101.19676971435547,58.82719039916992,56.00687789916992,6.105564594268799,96.93001556396484,7.168684005737305,39.5099983215332,21.517982482910156,45.86029052734375,18.687705993652344,953.719970703125
2016-02-12,87.11927032470703,7.889434337615967,100.88818359375,59.70661163330078,56.73369216918945,6.121804237365723,98.67308044433594,7.22364616394043,39.59000015258789,21.738731384277344,46.650325775146484,18.932905197143555,971.989990234375
2016-02-16,87.11927032470703,7.889434337615967,100.7248306274414,59.76106262207031,57.82391357421875,6.1380414962768555,100.45243835449219,7.427792549133301,39.529998779296875,22.259681701660156,47.56410217285156,19.309459686279297,995.7999877929688
2016-02-17,87.11927032470703,7.889434337615967,100.77021789550781,60.251373291015625,58.347896575927734,6.178638935089111,101.77789306640625,7.74186372756958,39.65999984741211,22.612865447998047,48.48740005493164,19.67725944519043,1011.1300048828125
2016-02-18,87.13835144042969,7.930527210235596,100.96989440917969,60.30585479736328,58.905677795410156,6.194875717163086,101.73247528076172,7.59268045425415,39.540000915527344,22.665843963623047,48.08762741088867,19.650989532470703,1004.7100219726562
2016-02-19,87.13835144042969,7.938741683959961,101.01524353027344,60.42258834838867,59.03245544433594,6.194875717163086,101.65079498291016,7.647642612457275,39.380001068115234,22.59520721435547,48.23040771484375,19.59844398498535,1010.010009765625
2016-02-22,87.13835144042969,7.938741683959961,100.96989440917969,60.944007873535156,59.71701431274414,6.21923303604126,103.07608795166016,7.812530517578125,39.439998626708984,22.974882125854492,48.95381164550781,19.834888458251953,1021.739990234375
2016-02-23,87.11927032470703,7.955178737640381,101.12420654296875,60.81950378417969,59.573341369628906,6.21923303604126,101.9594497680664,7.600532531738281,39.439998626708984,22.657012939453125,48.37317657470703,19.537147521972656,1012.1500244140625
2016-02-24,87.13835144042969,7.955178737640381,101.0969467163086,60.920684814453125,59.59868240356445,6.2111124992370605,102.1773452758789,7.718308925628662,39.560001373291016,22.54222869873047,48.668251037597656,19.449575424194336,1022.0800170898438
2016-02-25,87.11927032470703,7.989770889282227,101.28753662109375,61.24753189086914,60.68046951293945,6.232294082641602,103.29398345947266,7.836085319519043,39.4900016784668,22.5157413482666,49.22985076904297,19.659748077392578,1031.5799560546875
2016-02-26,87.11927032470703,7.973299980163574,101.08788299560547,61.65999221801758,60.4945182800293,6.248588562011719,103.18502807617188,7.7968268394470215,39.470001220703125,22.45393180847168,49.20128631591797,19.615962982177734,1037.1800537109375
2016-02-29,87.13835144042969,7.989770889282227,101.13322448730469,62.32148742675781,60.39310836791992,6.264882564544678,102.6494140625,7.710456848144531,39.560001373291016,22.489248275756836,48.83006286621094,19.580930709838867,1033.9000244140625
2016-03-01,87.13835144042969,7.965062141418457,100.83602905273438,63.30644989013672,61.96506118774414,6.289322853088379,104.8826904296875,8.071639060974121,39.470001220703125,23.24860382080078,50.13410949707031,20.06256866455078,1054.489990234375
2016-03-02,87.11927032470703,7.981533050537109,100.77240753173828,62.87620162963867,62.43832778930664,6.305614948272705,105.05517578125,8.048084259033203,39.70000076293945,23.575298309326172,50.153141021728516,20.228960037231445,1065.6700439453125
2016-03-03,87.13835144042969,8.006248474121094,100.88147735595703,63.087406158447266,62.75102615356445,6.321910381317139,105.34568786621094,7.95386266708374,40.0099983215332,23.875511169433594,50.28640365600586,20.44788932800293,1076.050048828125
2016-03-04,87.13835144042969,7.998008728027344,100.781494140625,63.26735305786133,62.92006301879883,6.338205337524414,105.62712860107422,7.922455310821533,40.41999816894531,24.237529754638672,50.4101448059082,20.658056259155273,1081.9300537109375
2016-03-07,87.13835144042969,8.006248474121094,100.63603973388672,63.34559631347656,63.03837203979492,6.338205337524414,105.66343688964844,7.74186372756958,40.650001525878906,24.352319717407227,50.30543899536133,20.66681480407715,1094.1500244140625
2016-03-08,87.11927032470703,8.047430992126465,100.93598937988281,62.89963150024414,62.38762664794922,6.330057621002197,104.55584716796875,7.734013557434082,40.34000015258789,24.06976890563965,49.74384689331055,20.421613693237305,1067.8800048828125
2016-03-09,87.13835144042969,8.03095817565918,100.781494140625,63.05608367919922,62.64116668701172,6.346351146697998,105.46369934082031,7.875344753265381,40.599998474121094,24.14923095703125,49.972286224365234,20.509187698364258,1072.77001953125
2016-03-10,87.13835144042969,8.039192199707031,100.67245483398438,63.49423599243164,62.48058319091797,6.354497909545898,105.23674774169922,7.8282341957092285,40.83000183105469,24.12274169921875,49.9818115234375,20.500431060791016,1063.989990234375
2016-03-11,87.11927032470703,8.047430992126465,100.5997085571289,64.26089477539062,63.959564208984375,6.370790004730225,107.15228271484375,8.024528503417969,41.060001373291016,24.537738800048828,50.89559555053711,20.96455955505371,1087.56005859375
2016-03-14,87.11927032470703,8.072147369384766,100.68150329589844,64.08098602294922,63.87505340576172,6.370790004730225,106.8890151977539,8.07949161529541,41.060001373291016,24.50766944885254,50.91462707519531,20.94434928894043,1084.25
2016-03-15,87.11927032470703,8.088615417480469,100.68150329589844,63.48641586303711,63.8581428527832,6.346351146697998,106.5531005859375,8.095194816589355,40.91999816894531,24.06545639038086,50.82896041870117,20.715932846069336,1066.6700439453125
2016-03-16,87.13835144042969,8.088615417480469,101.02688598632812,63.908851623535156,64.66947937011719,6.362644672393799,107.3066177368164,8.252230644226074,41.20000076293945,24.321935653686523,51.18115234375,20.93556785583496,1074.510009765625
